periodo;nivel_general_aperturas;indice_ipp
2022-09-01;22_impresiones_y_reproduccion_de_grabaciones;1627,53250570994
2022-10-01;22_impresiones_y_reproduccion_de_grabaciones;1699,97886677429
2022-11-01;22_impresiones_y_reproduccion_de_grabaciones;1852,03574322497
2022-12-01;22_impresiones_y_reproduccion_de_grabaciones;1906,34694664329
2023-01-01;22_impresiones_y_reproduccion_de_grabaciones;1987,00410108986
2023-02-01;22_impresiones_y_reproduccion_de_grabaciones;2138,70333515392
2023-03-01;22_impresiones_y_reproduccion_de_grabaciones;2245,47720862175
2023-04-01;22_impresiones_y_reproduccion_de_grabaciones;2597,80772023233
2023-05-01;22_impresiones_y_reproduccion_de_grabaciones;2666,10583285559
2023-06-01;22_impresiones_y_reproduccion_de_grabaciones;3254,47077200365
2023-07-01;22_impresiones_y_reproduccion_de_grabaciones;3423,46503611447
2023-08-01;22_impresiones_y_reproduccion_de_grabaciones;4214,46472521587
2023-09-01;22_impresiones_y_reproduccion_de_grabaciones;4426,08630067794
2023-10-01;22_impresiones_y_reproduccion_de_grabaciones;4794,11179754601
2023-11-01;22_impresiones_y_reproduccion_de_grabaciones;5612,11549109902
2023-12-01;22_impresiones_y_reproduccion_de_grabaciones;6757,96148868348
2024-01-01;22_impresiones_y_reproduccion_de_grabaciones;7606,4539384337
2024-02-01;22_impresiones_y_reproduccion_de_grabaciones;8637,81865274463
2024-03-01;22_impresiones_y_reproduccion_de_grabaciones;9901,83652178381
2024-04-01;22_impresiones_y_reproduccion_de_grabaciones;10370,3207637078
2024-05-01;22_impresiones_y_reproduccion_de_grabaciones;11218,1915981184
2024-06-01;22_impresiones_y_reproduccion_de_grabaciones;11668,2469562843
2024-07-01;22_impresiones_y_reproduccion_de_grabaciones;11960,7799833254
2024-08-01;22_impresiones_y_reproduccion_de_grabaciones;12202,8237023696
2024-09-01;22_impresiones_y_reproduccion_de_grabaciones;12989,1157015678
2024-10-01;22_impresiones_y_reproduccion_de_grabaciones;14171,8798779442
2024-11-01;22_impresiones_y_reproduccion_de_grabaciones;14804,622552104
2024-12-01;22_impresiones_y_reproduccion_de_grabaciones;15071,6587764058
2025-01-01;22_impresiones_y_reproduccion_de_grabaciones;15338,9264105346
2025-02-01;22_impresiones_y_reproduccion_de_grabaciones;15614,7196771681
2025-03-01;22_impresiones_y_reproduccion_de_grabaciones;16175,292120226
2025-04-01;22_impresiones_y_reproduccion_de_grabaciones;16658,4794744988
2025-05-01;22_impresiones_y_reproduccion_de_grabaciones;16830,8975806389
2025-06-01;22_impresiones_y_reproduccion_de_grabaciones;17276,1185505875
2025-07-01;22_impresiones_y_reproduccion_de_grabaciones;17678,934913865
2025-08-01;22_impresiones_y_reproduccion_de_grabaciones;17940,2169384149
2025-09-01;22_impresiones_y_reproduccion_de_grabaciones;18617,2091417131
2025-10-01;22_impresiones_y_reproduccion_de_grabaciones;19032,2894387306
2025-11-01;22_impresiones_y_reproduccion_de_grabaciones;19869,010231593
2025-12-01;22_impresiones_y_reproduccion_de_grabaciones;20295,0579191609
2026-01-01;22_impresiones_y_reproduccion_de_grabaciones;20680,6300612132
2026-02-01;22_impresiones_y_reproduccion_de_grabaciones;20874,7407274631
2015-12-01;221_diarios_y_revistas;100
2016-01-01;221_diarios_y_revistas;110,841637951829
2016-02-01;221_diarios_y_revistas;112,600012551077
2016-03-01;221_diarios_y_revistas;114,363667521662
2016-04-01;221_diarios_y_revistas;116,765052196208
2016-05-01;221_diarios_y_revistas;120,879551130939
2016-06-01;221_diarios_y_revistas;122,89983188465
2016-07-01;221_diarios_y_revistas;124,651555783358
2016-08-01;221_diarios_y_revistas;129,141086180403
2016-09-01;221_diarios_y_revistas;137,396986458656
2016-10-01;221_diarios_y_revistas;139,111259412364
2016-11-01;221_diarios_y_revistas;139,941966190288
2016-12-01;221_diarios_y_revistas;140,846093822991
2017-01-01;221_diarios_y_revistas;148,995045477556
2017-02-01;221_diarios_y_revistas;149,927327271836
2017-03-01;221_diarios_y_revistas;150,433713207236
2017-04-01;221_diarios_y_revistas;154,846970812825
2017-05-01;221_diarios_y_revistas;162,245951893951
2017-06-01;221_diarios_y_revistas;163,124033562098
2017-07-01;221_diarios_y_revistas;167,895668179987
2017-08-01;221_diarios_y_revistas;169,557565262016
2017-09-01;221_diarios_y_revistas;174,095343944317
2017-10-01;221_diarios_y_revistas;179,924359592567
2017-11-01;221_diarios_y_revistas;181,015249471115
2017-12-01;221_diarios_y_revistas;181,029174771006
2018-01-01;221_diarios_y_revistas;190,52836254734
2018-02-01;221_diarios_y_revistas;192,182574224276
2018-03-01;221_diarios_y_revistas;193,696831823638
2018-04-01;221_diarios_y_revistas;196,946599506459
2018-05-01;221_diarios_y_revistas;202,121251124302
2018-06-01;221_diarios_y_revistas;211,229481929916
2018-07-01;221_diarios_y_revistas;219,601484426576
2018-08-01;221_diarios_y_revistas;222,389581330797
2018-09-01;221_diarios_y_revistas;225,563102173506
2018-10-01;221_diarios_y_revistas;235,470291492256
2018-11-01;221_diarios_y_revistas;242,979819408673
2018-12-01;221_diarios_y_revistas;247,150276103096
2019-01-01;221_diarios_y_revistas;267,83499082925
2019-02-01;221_diarios_y_revistas;276,467485459335
2019-03-01;221_diarios_y_revistas;291,340231857093
2019-04-01;221_diarios_y_revistas;305,899665491114
2019-05-01;221_diarios_y_revistas;313,432888556751
2019-06-01;221_diarios_y_revistas;317,385673177158
2019-07-01;221_diarios_y_revistas;328,370710727915
2019-08-01;221_diarios_y_revistas;341,36933237938
2019-09-01;221_diarios_y_revistas;356,572627962636
2019-10-01;221_diarios_y_revistas;364,363401859292
2019-11-01;221_diarios_y_revistas;377,53993529299
2019-12-01;221_diarios_y_revistas;386,613246129216
2020-01-01;221_diarios_y_revistas;406,735696388037
2020-02-01;221_diarios_y_revistas;421,073514778927
2020-03-01;221_diarios_y_revistas;430,731759402507
2020-04-01;221_diarios_y_revistas;443,08805117069
2020-05-01;221_diarios_y_revistas;439,550627598823
2020-06-01;221_diarios_y_revistas;469,6169827426
2020-07-01;221_diarios_y_revistas;473,061797626446
2020-08-01;221_diarios_y_revistas;481,907089124021
2020-09-01;221_diarios_y_revistas;509,684007641247
2020-10-01;221_diarios_y_revistas;509,787746550521
2020-11-01;221_diarios_y_revistas;528,616484038538
2020-12-01;221_diarios_y_revistas;558,267196759943
2021-01-01;221_diarios_y_revistas;568,566905039385
2021-02-01;221_diarios_y_revistas;585,330972419948
2021-03-01;221_diarios_y_revistas;625,743507263867
2021-04-01;221_diarios_y_revistas;646,910584334723
2021-05-01;221_diarios_y_revistas;662,078189152249
2021-06-01;221_diarios_y_revistas;682,361216953957
2021-07-01;221_diarios_y_revistas;719,269270327241
2021-08-01;221_diarios_y_revistas;745,967196043887
2021-09-01;221_diarios_y_revistas;768,412677508244
2021-10-01;221_diarios_y_revistas;794,328697575048
2021-11-01;221_diarios_y_revistas;824,298278788193
2021-12-01;221_diarios_y_revistas;841,513404622783
2022-01-01;221_diarios_y_revistas;872,574266148657
2022-02-01;221_diarios_y_revistas;892,459473098552
2022-03-01;221_diarios_y_revistas;933,045176051137
2022-04-01;221_diarios_y_revistas;997,553506233166
2022-05-01;221_diarios_y_revistas;1029,09759571121
2022-06-01;221_diarios_y_revistas;1078,43518464407
2022-07-01;221_diarios_y_revistas;1123,92668566206
2022-08-01;221_diarios_y_revistas;1200,58269179204
2022-09-01;221_diarios_y_revistas;1294,92280565114
2022-10-01;221_diarios_y_revistas;1385,17230033653
2022-11-01;221_diarios_y_revistas;1443,42369851397
2022-12-01;221_diarios_y_revistas;1539,2206549298
2023-01-01;221_diarios_y_revistas;1681,48798568285
2023-02-01;221_diarios_y_revistas;1815,48930607664
2023-03-01;221_diarios_y_revistas;1921,32957750223
2023-04-01;221_diarios_y_revistas;2144,44863054451
2023-05-01;221_diarios_y_revistas;2230,07427187026
2023-06-01;221_diarios_y_revistas;2455,25779018018
2023-07-01;221_diarios_y_revistas;2753,33874172297
2023-08-01;221_diarios_y_revistas;3121,5928218009
2023-09-01;221_diarios_y_revistas;3353,37904772726
2023-10-01;221_diarios_y_revistas;4002,52177085636
2023-11-01;221_diarios_y_revistas;4218,7775875847
2023-12-01;221_diarios_y_revistas;5264,34158581377
2024-01-01;221_diarios_y_revistas;6162,43966006846
2024-02-01;221_diarios_y_revistas;6996,29839551629
2024-03-01;221_diarios_y_revistas;7993,39937349609
2024-04-01;221_diarios_y_revistas;8819,73651354107
2024-05-01;221_diarios_y_revistas;10199,4667238813
2024-06-01;221_diarios_y_revistas;11064,0373110325
2024-07-01;221_diarios_y_revistas;11580,0224462872
2024-08-01;221_diarios_y_revistas;12021,8020404197
2024-09-01;221_diarios_y_revistas;12687,3382990208
2024-10-01;221_diarios_y_revistas;13456,7951053103
2024-11-01;221_diarios_y_revistas;14419,4790836945
2024-12-01;221_diarios_y_revistas;14890,4916175885
2025-01-01;221_diarios_y_revistas;15361,9123243034
2025-02-01;221_diarios_y_revistas;15848,3709899303
2025-03-01;221_diarios_y_revistas;16762,1657257759
2025-04-01;221_diarios_y_revistas;17614,4369885103
2025-05-01;221_diarios_y_revistas;17817,3414342143
2025-06-01;221_diarios_y_revistas;18602,6455919048
2025-07-01;221_diarios_y_revistas;19313,1542746025
2025-08-01;221_diarios_y_revistas;19659,9518625749
2025-09-01;221_diarios_y_revistas;20854,0663087915
2025-10-01;221_diarios_y_revistas;21039,9963607535
2025-11-01;221_diarios_y_revistas;22106,7672316049
2025-12-01;221_diarios_y_revistas;22530,2925363773
2026-01-01;221_diarios_y_revistas;23210,3849549314
2026-02-01;221_diarios_y_revistas;23552,7675549147
2015-12-01;222_articulos_de_libreria;100
2016-01-01;222_articulos_de_libreria;102,802334728217
2016-02-01;222_articulos_de_libreria;106,970656376108
2016-03-01;222_articulos_de_libreria;110,00336889047
2016-04-01;222_articulos_de_libreria;110,004488321003
2016-05-01;222_articulos_de_libreria;110,854136094688
2016-06-01;222_articulos_de_libreria;114,343351362634
2016-07-01;222_articulos_de_libreria;118,668882176852
2016-08-01;222_articulos_de_libreria;118,668867159244
2016-09-01;222_articulos_de_libreria;118,669238173122
2016-10-01;222_articulos_de_libreria;122,338126969133
2016-11-01;222_articulos_de_libreria;128,021661571948
2016-12-01;222_articulos_de_libreria;128,021661571948
2017-01-01;222_articulos_de_libreria;129,88634377738
2017-02-01;222_articulos_de_libreria;130,802006028699
2017-03-01;222_articulos_de_libreria;130,802006028699
2017-04-01;222_articulos_de_libreria;134,652474865917
2017-05-01;222_articulos_de_libreria;134,652474865917
2017-06-01;222_articulos_de_libreria;140,597508063396
2017-07-01;222_articulos_de_libreria;145,221567256161
2017-08-01;222_articulos_de_libreria;145,221567256161
2017-09-01;222_articulos_de_libreria;145,221567256161
2017-10-01;222_articulos_de_libreria;152,638958199411
2017-11-01;222_articulos_de_libreria;155,415927477772
2017-12-01;222_articulos_de_libreria;166,909994588076
2018-01-01;222_articulos_de_libreria;166,909994588076
2018-02-01;222_articulos_de_libreria;166,909994588076
2018-03-01;222_articulos_de_libreria;166,909988267403
2018-04-01;222_articulos_de_libreria;170,170828769526
2018-05-01;222_articulos_de_libreria;170,170828769526
2018-06-01;222_articulos_de_libreria;193,220423548436
2018-07-01;222_articulos_de_libreria;213,348715952252
2018-08-01;222_articulos_de_libreria;221,084639761741
2018-09-01;222_articulos_de_libreria;269,76794851957
2018-10-01;222_articulos_de_libreria;269,767577505746
2018-11-01;222_articulos_de_libreria;269,76794851957
2018-12-01;222_articulos_de_libreria;299,283094231778
2019-01-01;222_articulos_de_libreria;305,893076526217
2019-02-01;222_articulos_de_libreria;305,893076526217
2019-03-01;222_articulos_de_libreria;301,17507159981
2019-04-01;222_articulos_de_libreria;307,785053894249
2019-05-01;222_articulos_de_libreria;307,785053894249
2019-06-01;222_articulos_de_libreria;315,401967707946
2019-07-01;222_articulos_de_libreria;326,370680073951
2019-08-01;222_articulos_de_libreria;373,986562624845
2019-09-01;222_articulos_de_libreria;399,562326715026
2019-10-01;222_articulos_de_libreria;399,562337957045
2019-11-01;222_articulos_de_libreria;402,306196260124
2019-12-01;222_articulos_de_libreria;451,320503120113
2020-01-01;222_articulos_de_libreria;451,320503120113
2020-02-01;222_articulos_de_libreria;456,804829471504
2020-03-01;222_articulos_de_libreria;456,80482612714
2020-04-01;222_articulos_de_libreria;456,80482612714
2020-05-01;222_articulos_de_libreria;456,80482612714
2020-06-01;222_articulos_de_libreria;486,185229702521
2020-07-01;222_articulos_de_libreria;486,185229702521
2020-08-01;222_articulos_de_libreria;538,452309901214
2020-09-01;222_articulos_de_libreria;538,452309901214
2020-10-01;222_articulos_de_libreria;538,452309901214
2020-11-01;222_articulos_de_libreria;546,4267485577
2020-12-01;222_articulos_de_libreria;591,995614413446
2021-01-01;222_articulos_de_libreria;613,762915543508
2021-02-01;222_articulos_de_libreria;622,536382012517
2021-03-01;222_articulos_de_libreria;622,536382012517
2021-04-01;222_articulos_de_libreria;622,536382012517
2021-05-01;222_articulos_de_libreria;663,901007528298
2021-06-01;222_articulos_de_libreria;748,450510180896
2021-07-01;222_articulos_de_libreria;785,982972956096
2021-08-01;222_articulos_de_libreria;868,22199061721
2021-09-01;222_articulos_de_libreria;891,271024953715
2021-10-01;222_articulos_de_libreria;891,271024953715
2021-11-01;222_articulos_de_libreria;1020,39301505067
2021-12-01;222_articulos_de_libreria;1035,13727975071
2022-01-01;222_articulos_de_libreria;1035,18769881983
2022-02-01;222_articulos_de_libreria;1064,20903287807
2022-03-01;222_articulos_de_libreria;1063,39666937228
2022-04-01;222_articulos_de_libreria;1221,15319254601
2022-05-01;222_articulos_de_libreria;1236,25091877239
2022-06-01;222_articulos_de_libreria;1298,73963148727
2022-07-01;222_articulos_de_libreria;1339,05491183582
2022-08-01;222_articulos_de_libreria;1703,64872640033
2022-09-01;222_articulos_de_libreria;2062,96953586052
2022-10-01;222_articulos_de_libreria;2112,10886880769
2022-11-01;222_articulos_de_libreria;2386,97148082151
2022-12-01;222_articulos_de_libreria;2386,97148082151
2023-01-01;222_articulos_de_libreria;2386,97148007026
2023-02-01;222_articulos_de_libreria;2561,83999322352
2023-03-01;222_articulos_de_libreria;2669,83609472784
2023-04-01;222_articulos_de_libreria;3191,32419185219
2023-05-01;222_articulos_de_libreria;3236,93791602637
2023-06-01;222_articulos_de_libreria;4300,76294929582
2023-07-01;222_articulos_de_libreria;4300,76297241661
2023-08-01;222_articulos_de_libreria;5645,20139908292
2023-09-01;222_articulos_de_libreria;5830,42435925914
2023-10-01;222_articulos_de_libreria;5830,42435925914
2023-11-01;222_articulos_de_libreria;7436,20816968079
2023-12-01;222_articulos_de_libreria;8713,33866067946
2024-01-01;222_articulos_de_libreria;9496,88975180671
2024-02-01;222_articulos_de_libreria;10786,8200366886
2024-03-01;222_articulos_de_libreria;12400,2729893089
2024-04-01;222_articulos_de_libreria;12400,2729893089
2024-05-01;222_articulos_de_libreria;12551,8584566012
2024-06-01;222_articulos_de_libreria;12459,2499049965
2024-07-01;222_articulos_de_libreria;12459,2499049965
2024-08-01;222_articulos_de_libreria;12439,8087778452
2024-09-01;222_articulos_de_libreria;13384,1885329023
2024-10-01;222_articulos_de_libreria;15108,0353467913
2024-11-01;222_articulos_de_libreria;15308,8343295609
2024-12-01;222_articulos_de_libreria;15308,8343295609
2025-01-01;222_articulos_de_libreria;15308,8343295609
2025-02-01;222_articulos_de_libreria;15308,8343295609
2025-03-01;222_articulos_de_libreria;15406,9847021641
2025-04-01;222_articulos_de_libreria;15406,9847021641
2025-05-01;222_articulos_de_libreria;15539,491521419
2025-06-01;222_articulos_de_libreria;15539,491521419
2025-07-01;222_articulos_de_libreria;15539,491521419
2025-08-01;222_articulos_de_libreria;15688,8205783861
2025-09-01;222_articulos_de_libreria;15688,8205783861
2025-10-01;222_articulos_de_libreria;16403,8936361308
2025-11-01;222_articulos_de_libreria;16939,443649164
2025-12-01;222_articulos_de_libreria;17368,7935220654
2026-01-01;222_articulos_de_libreria;17368,7935220654
2026-02-01;222_articulos_de_libreria;17368,7935220654
2015-12-01;23_productos_refinados_del_petroleo;100
2016-01-01;23_productos_refinados_del_petroleo;106,241509941624
2016-02-01;23_productos_refinados_del_petroleo;108,645335777708
2016-03-01;23_productos_refinados_del_petroleo;114,009997296369
2016-04-01;23_productos_refinados_del_petroleo;119,533832557655
2016-05-01;23_productos_refinados_del_petroleo;129,79118333158
2016-06-01;23_productos_refinados_del_petroleo;129,672376145829
2016-07-01;23_productos_refinados_del_petroleo;130,730861151527
2016-08-01;23_productos_refinados_del_petroleo;132,608876334636
2016-09-01;23_productos_refinados_del_petroleo;131,984652657552
2016-10-01;23_productos_refinados_del_petroleo;132,017536969993
2016-11-01;23_productos_refinados_del_petroleo;132,146610360915
2016-12-01;23_productos_refinados_del_petroleo;131,967992612997
2017-01-01;23_productos_refinados_del_petroleo;136,372639287086
2017-02-01;23_productos_refinados_del_petroleo;139,253514328552
2017-03-01;23_productos_refinados_del_petroleo;139,391219607782
2017-04-01;23_productos_refinados_del_petroleo;138,850205783413
2017-05-01;23_productos_refinados_del_petroleo;138,676434795541
2017-06-01;23_productos_refinados_del_petroleo;139,523790431074
2017-07-01;23_productos_refinados_del_petroleo;144,740666691101
2017-08-01;23_productos_refinados_del_petroleo;146,045778180137
2017-09-01;23_productos_refinados_del_petroleo;147,179723710095
2017-10-01;23_productos_refinados_del_petroleo;150,789297422303
2017-11-01;23_productos_refinados_del_petroleo;157,63881341293
2017-12-01;23_productos_refinados_del_petroleo;165,381800034354
2018-01-01;23_productos_refinados_del_petroleo;168,539206474968
2018-02-01;23_productos_refinados_del_petroleo;176,555011618748
2018-03-01;23_productos_refinados_del_petroleo;180,351118410243
2018-04-01;23_productos_refinados_del_petroleo;189,273878980085
2018-05-01;23_productos_refinados_del_petroleo;194,381466947159
2018-06-01;23_productos_refinados_del_petroleo;203,873623267594
2018-07-01;23_productos_refinados_del_petroleo;221,22430811451
2018-08-01;23_productos_refinados_del_petroleo;239,294944907065
2018-09-01;23_productos_refinados_del_petroleo;268,278843192105
2018-10-01;23_productos_refinados_del_petroleo;297,294385366301
2018-11-01;23_productos_refinados_del_petroleo;308,704664311021
2018-12-01;23_productos_refinados_del_petroleo;303,649964151964
2019-01-01;23_productos_refinados_del_petroleo;303,913186391613
2019-02-01;23_productos_refinados_del_petroleo;307,437439271205
2019-03-01;23_productos_refinados_del_petroleo;312,238261951703
2019-04-01;23_productos_refinados_del_petroleo;323,632745950038
2019-05-01;23_productos_refinados_del_petroleo;341,902821892426
2019-06-01;23_productos_refinados_del_petroleo;348,528644445884
2019-07-01;23_productos_refinados_del_petroleo;351,894465116967
2019-08-01;23_productos_refinados_del_petroleo;357,457003735174
2019-09-01;23_productos_refinados_del_petroleo;368,624966768307
2019-10-01;23_productos_refinados_del_petroleo;384,048299377323
2019-11-01;23_productos_refinados_del_petroleo;408,159571325228
2019-12-01;23_productos_refinados_del_petroleo;442,077832074651
2020-01-01;23_productos_refinados_del_petroleo;442,280380697836
2020-02-01;23_productos_refinados_del_petroleo;440,028611460449
2020-03-01;23_productos_refinados_del_petroleo;441,708929521631
2020-04-01;23_productos_refinados_del_petroleo;429,78819421884
2020-05-01;23_productos_refinados_del_petroleo;422,527775452666
2020-06-01;23_productos_refinados_del_petroleo;427,389154825705
2020-07-01;23_productos_refinados_del_petroleo;428,156698254875
2020-08-01;23_productos_refinados_del_petroleo;433,556265517604
2020-09-01;23_productos_refinados_del_petroleo;454,364849154694
2020-10-01;23_productos_refinados_del_petroleo;473,402779006927
2020-11-01;23_productos_refinados_del_petroleo;484,849995593036
2020-12-01;23_productos_refinados_del_petroleo;509,403886864365
2021-01-01;23_productos_refinados_del_petroleo;550,32565938527
2021-02-01;23_productos_refinados_del_petroleo;593,154010343003
2021-03-01;23_productos_refinados_del_petroleo;629,27424362876
2021-04-01;23_productos_refinados_del_petroleo;687,468594325585
2021-05-01;23_productos_refinados_del_petroleo;736,713727229389
2021-06-01;23_productos_refinados_del_petroleo;781,650807340945
2021-07-01;23_productos_refinados_del_petroleo;786,217895152477
2021-08-01;23_productos_refinados_del_petroleo;797,058612252508
2021-09-01;23_productos_refinados_del_petroleo;813,5085899961
2021-10-01;23_productos_refinados_del_petroleo;820,410765320407
2021-11-01;23_productos_refinados_del_petroleo;827,739072207647
2021-12-01;23_productos_refinados_del_petroleo;826,834328950098
2022-01-01;23_productos_refinados_del_petroleo;836,670020655505
2022-02-01;23_productos_refinados_del_petroleo;904,262457595465
2022-03-01;23_productos_refinados_del_petroleo;976,906523054378
2022-04-01;23_productos_refinados_del_petroleo;1083,96960200045
2022-05-01;23_productos_refinados_del_petroleo;1165,28965525155
2022-06-01;23_productos_refinados_del_petroleo;1246,30928635568
2022-07-01;23_productos_refinados_del_petroleo;1341,11553036741
2022-08-01;23_productos_refinados_del_petroleo;1384,3376440727
2022-09-01;23_productos_refinados_del_petroleo;1461,00839918066
2022-10-01;23_productos_refinados_del_petroleo;1526,79357244435
2022-11-01;23_productos_refinados_del_petroleo;1636,61843306548
2022-12-01;23_productos_refinados_del_petroleo;1701,90997787876
2023-01-01;23_productos_refinados_del_petroleo;1758,85006576117
2023-02-01;23_productos_refinados_del_petroleo;1841,12433611275
2023-03-01;23_productos_refinados_del_petroleo;1935,68302371201
2023-04-01;23_productos_refinados_del_petroleo;2019,01812773477
2023-05-01;23_productos_refinados_del_petroleo;2125,96012919032
2023-06-01;23_productos_refinados_del_petroleo;2259,15763430559
2023-07-01;23_productos_refinados_del_petroleo;2434,78874870046
2023-08-01;23_productos_refinados_del_petroleo;2828,34291543631
2023-09-01;23_productos_refinados_del_petroleo;3102,25550740803
2023-10-01;23_productos_refinados_del_petroleo;3221,35174758676
2023-11-01;23_productos_refinados_del_petroleo;3539,60494074521
2023-12-01;23_productos_refinados_del_petroleo;5749,05358415825
2024-01-01;23_productos_refinados_del_petroleo;8580,68344318723
2024-02-01;23_productos_refinados_del_petroleo;8770,67184264585
2024-03-01;23_productos_refinados_del_petroleo;9036,98354575449
2024-04-01;23_productos_refinados_del_petroleo;9253,52310437914
2024-05-01;23_productos_refinados_del_petroleo;9635,52051247933
2024-06-01;23_productos_refinados_del_petroleo;9789,09558550058
2024-07-01;23_productos_refinados_del_petroleo;10100,5354349588
2024-08-01;23_productos_refinados_del_petroleo;10364,1895588058
2024-09-01;23_productos_refinados_del_petroleo;10732,4462714725
2024-10-01;23_productos_refinados_del_petroleo;10609,8866232333
2024-11-01;23_productos_refinados_del_petroleo;10748,6612299703
2024-12-01;23_productos_refinados_del_petroleo;10976,2549737274
2025-01-01;23_productos_refinados_del_petroleo;11159,8589615946
2025-02-01;23_productos_refinados_del_petroleo;11428,6876309112
2025-03-01;23_productos_refinados_del_petroleo;11600,2741076563
2025-04-01;23_productos_refinados_del_petroleo;11847,5151661534
2025-05-01;23_productos_refinados_del_petroleo;11638,3004608593
2025-06-01;23_productos_refinados_del_petroleo;11743,1496674163
2025-07-01;23_productos_refinados_del_petroleo;12216,9539416072
2025-08-01;23_productos_refinados_del_petroleo;12890,9371413158
2025-09-01;23_productos_refinados_del_petroleo;13313,5430264962
2025-10-01;23_productos_refinados_del_petroleo;13640,7698427924
2025-11-01;23_productos_refinados_del_petroleo;14027,8064012523
2025-12-01;23_productos_refinados_del_petroleo;14846,8355707003
2026-01-01;23_productos_refinados_del_petroleo;14870,6260610868
2026-02-01;23_productos_refinados_del_petroleo;15026,2969588167
2015-12-01;24_sustancias_y_productos_quimicos;100
2016-01-01;24_sustancias_y_productos_quimicos;112,977820392834
2016-02-01;24_sustancias_y_productos_quimicos;119,601391090485
2016-03-01;24_sustancias_y_productos_quimicos;122,501691909412
2016-04-01;24_sustancias_y_productos_quimicos;124,983881694369
2016-05-01;24_sustancias_y_productos_quimicos;127,432118911976
2016-06-01;24_sustancias_y_productos_quimicos;128,195306034467
2016-07-01;24_sustancias_y_productos_quimicos;132,294878396452
2016-08-01;24_sustancias_y_productos_quimicos;134,178228594781
2016-09-01;24_sustancias_y_productos_quimicos;136,414431866297
2016-10-01;24_sustancias_y_productos_quimicos;138,852262322134
2016-11-01;24_sustancias_y_productos_quimicos;141,014426642112
2016-12-01;24_sustancias_y_productos_quimicos;143,699004126104
2017-01-01;24_sustancias_y_productos_quimicos;146,507762508195
2017-02-01;24_sustancias_y_productos_quimicos;147,9500461284
2017-03-01;24_sustancias_y_productos_quimicos;150,521277124389
2017-04-01;24_sustancias_y_productos_quimicos;150,450488781423
2017-05-01;24_sustancias_y_productos_quimicos;152,893052433811
2017-06-01;24_sustancias_y_productos_quimicos;155,617874700228
2017-07-01;24_sustancias_y_productos_quimicos;159,038517643555
2017-08-01;24_sustancias_y_productos_quimicos;161,93453025591
2017-09-01;24_sustancias_y_productos_quimicos;165,227282393337
2017-10-01;24_sustancias_y_productos_quimicos;166,83914440869
2017-11-01;24_sustancias_y_productos_quimicos;170,507504452109
2017-12-01;24_sustancias_y_productos_quimicos;173,726231193244
2018-01-01;24_sustancias_y_productos_quimicos;179,92769462151
2018-02-01;24_sustancias_y_productos_quimicos;186,976328803351
2018-03-01;24_sustancias_y_productos_quimicos;192,02952143481
2018-04-01;24_sustancias_y_productos_quimicos;194,845734110121
2018-05-01;24_sustancias_y_productos_quimicos;208,945894335829
2018-06-01;24_sustancias_y_productos_quimicos;230,600046708511
2018-07-01;24_sustancias_y_productos_quimicos;246,517047255181
2018-08-01;24_sustancias_y_productos_quimicos;257,552828677166
2018-09-01;24_sustancias_y_productos_quimicos;308,254875419671
2018-10-01;24_sustancias_y_productos_quimicos;320,356422687727
2018-11-01;24_sustancias_y_productos_quimicos;321,62048265671
2018-12-01;24_sustancias_y_productos_quimicos;327,116949764134
2019-01-01;24_sustancias_y_productos_quimicos;328,48728283613
2019-02-01;24_sustancias_y_productos_quimicos;330,070664822685
2019-03-01;24_sustancias_y_productos_quimicos;341,358912340192
2019-04-01;24_sustancias_y_productos_quimicos;358,685151403464
2019-05-01;24_sustancias_y_productos_quimicos;374,25349786744
2019-06-01;24_sustancias_y_productos_quimicos;382,664110414484
2019-07-01;24_sustancias_y_productos_quimicos;379,584807424834
2019-08-01;24_sustancias_y_productos_quimicos;442,895621523567
2019-09-01;24_sustancias_y_productos_quimicos;471,76847290754
2019-10-01;24_sustancias_y_productos_quimicos;486,342393644805
2019-11-01;24_sustancias_y_productos_quimicos;514,183791768869
2019-12-01;24_sustancias_y_productos_quimicos;527,015734510405
2020-01-01;24_sustancias_y_productos_quimicos;524,185181015499
2020-02-01;24_sustancias_y_productos_quimicos;532,338530850799
2020-03-01;24_sustancias_y_productos_quimicos;542,250403484237
2020-04-01;24_sustancias_y_productos_quimicos;545,578824043043
2020-05-01;24_sustancias_y_productos_quimicos;549,355602378632
2020-06-01;24_sustancias_y_productos_quimicos;556,592093515117
2020-07-01;24_sustancias_y_productos_quimicos;580,196731664885
2020-08-01;24_sustancias_y_productos_quimicos;600,586231750389
2020-09-01;24_sustancias_y_productos_quimicos;620,410059703291
2020-10-01;24_sustancias_y_productos_quimicos;646,627027334599
2020-11-01;24_sustancias_y_productos_quimicos;670,349145461682
2020-12-01;24_sustancias_y_productos_quimicos;698,406693136134
2021-01-01;24_sustancias_y_productos_quimicos;729,01497492301
2021-02-01;24_sustancias_y_productos_quimicos;771,192440518972
2021-03-01;24_sustancias_y_productos_quimicos;812,655150168599
2021-04-01;24_sustancias_y_productos_quimicos;870,588778179223
2021-05-01;24_sustancias_y_productos_quimicos;907,308770949393
2021-06-01;24_sustancias_y_productos_quimicos;931,882347924542
2021-07-01;24_sustancias_y_productos_quimicos;943,227221123603
2021-08-01;24_sustancias_y_productos_quimicos;985,289919707629
2021-09-01;24_sustancias_y_productos_quimicos;998,112481513545
